itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
56,1.675,0.83,1.442,1.307,1.015,1.341,14.305,2.131,30.88,1.133,0.268,0.646,0.237,4.616,1.205,1.786,4.113,1.461,0.822,0.247,1.576,1.459,1.239,1.674,0.358
57,1.502,0.836,1.602,1.34,0.961,1.649,13.108,2.071,24.441,0.982,0.275,0.604,0.242,4.479,1.174,1.777,4.208,1.486,0.759,0.245,1.801,1.262,1.245,1.587,0.342
58,1.4,0.808,1.661,1.465,0.866,1.923,11.808,2.093,18.218,0.864,0.287,0.602,0.256,4.221,1.142,1.711,3.956,1.435,0.681,0.254,1.942,1.101,1.286,1.452,0.332
59,1.391,0.773,1.631,1.663,0.784,2.166,10.667,2.166,13.588,0.789,0.309,0.639,0.287,3.864,1.117,1.642,3.438,1.366,0.637,0.28,1.99,1.041,1.426,1.375,0.349
60,1.443,0.754,1.556,1.872,0.749,2.398,9.751,2.215,10.968,0.751,0.341,0.698,0.337,3.621,1.124,1.628,2.801,1.328,0.652,0.319,1.971,1.093,1.667,1.406,0.396
61,1.499,0.752,1.494,2.016,0.759,2.638,9.01,2.22,9.885,0.728,0.373,0.752,0.392,3.803,1.197,1.729,2.219,1.355,0.708,0.361,1.903,1.214,1.934,1.502,0.457
62,1.508,0.746,1.488,2.044,0.777,2.87,8.368,2.218,10.023,0.694,0.389,0.766,0.429,4.583,1.354,1.951,1.818,1.418,0.755,0.391,1.789,1.328,2.094,1.557,0.5
63,1.464,0.717,1.557,1.955,0.764,3.051,7.76,2.262,10.298,0.642,0.378,0.728,0.429,5.77,1.578,2.24,1.632,1.445,0.747,0.395,1.641,1.381,2.051,1.476,0.5
64,1.373,0.669,1.653,1.77,0.715,3.101,7.335,2.369,10.998,0.597,0.339,0.655,0.39,6.947,1.813,2.473,1.599,1.379,0.671,0.37,1.455,1.361,1.828,1.255,0.455
65,1.254,0.629,1.72,1.527,0.657,2.968,7.076,2.497,12.178,0.584,0.285,0.575,0.329,7.639,1.986,2.532,1.609,1.207,0.562,0.325,1.253,1.294,1.541,0.986,0.39
66,1.134,0.62,1.708,1.273,0.624,2.655,6.886,2.564,14.013,0.613,0.235,0.514,0.269,7.499,2.04,2.375,1.579,0.972,0.463,0.273,1.058,1.226,1.309,0.774,0.332
67,1.034,0.645,1.611,1.045,0.629,2.242,6.737,2.486,16.001,0.67,0.202,0.49,0.23,6.611,1.953,2.036,1.473,0.741,0.405,0.227,0.904,1.184,1.2,0.68,0.303
68,0.951,0.684,1.467,0.852,0.658,1.842,6.539,2.241,18.039,0.726,0.189,0.509,0.216,5.368,1.755,1.613,1.281,0.562,0.392,0.195,0.807,1.154,1.205,0.688,0.301
