itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
92,0.421,0.501,3.447,0.465,0.476,3.798,6.271,0.922,15.731,0.154,0.118,0.243,0.14,1.482,0.35,7.377,2.782,1.211,1.05,0.495,1.243,0.261,0.435,0.51,0.337
93,0.349,0.489,3.328,0.304,0.452,3.835,7.791,1.29,21.908,0.131,0.112,0.171,0.123,2.413,0.451,6.855,3.137,1.056,1.03,0.489,1.169,0.271,0.301,0.459,0.292
94,0.309,0.447,3.443,0.217,0.423,3.892,9.913,1.966,31.524,0.116,0.106,0.147,0.115,4.121,0.635,6.251,3.391,0.868,0.979,0.468,1.123,0.331,0.24,0.411,0.25
95,0.332,0.388,3.667,0.186,0.393,3.931,12.593,2.892,44.077,0.113,0.099,0.16,0.118,6.449,0.89,5.841,3.492,0.694,0.914,0.447,1.069,0.423,0.237,0.374,0.216
96,0.447,0.33,3.912,0.239,0.367,3.968,15.274,3.845,57.075,0.135,0.095,0.212,0.128,8.829,1.156,5.825,3.406,0.557,0.854,0.436,1.067,0.519,0.265,0.358,0.195
97,0.68,0.288,4.252,0.485,0.348,4.133,17.022,4.51,66.149,0.223,0.096,0.318,0.14,10.504,1.343,6.172,3.142,0.456,0.81,0.436,1.13,0.597,0.296,0.374,0.191
98,1.027,0.267,4.778,1.011,0.341,4.511,17.034,4.622,67.761,0.421,0.102,0.492,0.152,10.869,1.376,6.578,2.75,0.384,0.787,0.443,1.332,0.646,0.316,0.427,0.203
99,1.43,0.259,5.453,1.806,0.343,5.068,15.05,4.108,60.565,0.729,0.113,0.723,0.161,9.769,1.236,6.63,2.31,0.354,0.781,0.446,1.649,0.669,0.319,0.507,0.229
100,1.792,0.254,6.105,2.714,0.351,5.651,11.54,3.123,46.455,1.093,0.126,0.968,0.169,7.582,0.966,6.035,1.921,0.39,0.777,0.442,2.008,0.671,0.313,0.592,0.26
101,2.021,0.246,6.506,3.483,0.356,5.983,7.521,1.985,29.812,1.42,0.139,1.169,0.176,5.022,0.66,4.904,1.667,0.494,0.762,0.432,2.301,0.667,0.315,0.651,0.289
102,2.054,0.232,6.463,3.871,0.354,5.841,4.142,1.027,15.179,1.615,0.15,1.281,0.185,2.812,0.412,3.565,1.576,0.634,0.724,0.421,2.371,0.661,0.346,0.664,0.309
103,1.908,0.215,5.988,3.771,0.341,5.158,2.045,0.44,6.004,1.622,0.158,1.281,0.192,1.387,0.272,2.404,1.611,0.764,0.66,0.413,2.222,0.656,0.424,0.627,0.315
104,1.648,0.2,5.322,3.24,0.318,4.101,1.223,0.214,1.964,1.447,0.163,1.185,0.196,0.744,0.232,1.714,1.707,0.842,0.579,0.407,1.809,0.649,0.55,0.551,0.308
105,1.36,0.191,4.65,2.486,0.288,2.905,1.158,0.198,1.23,1.148,0.168,1.038,0.194,0.575,0.244,1.567,1.799,0.851,0.5,0.4,1.341,0.634,0.705,0.461,0.288
106,1.113,0.189,4.291,1.752,0.262,1.967,1.287,0.231,1.47,0.82,0.173,0.893,0.186,0.537,0.257,1.873,1.857,0.799,0.437,0.386,0.92,0.61,0.851,0.377,0.258
107,0.943,0.195,4.157,1.199,0.251,1.413,1.371,0.255,1.623,0.546,0.175,0.778,0.177,0.499,0.255,2.477,1.879,0.721,0.394,0.367,0.662,0.573,0.945,0.316,0.225
108,0.866,0.213,3.994,0.87,0.259,1.232,1.378,0.265,1.726,0.374,0.173,0.699,0.17,0.464,0.24,3.207,1.859,0.649,0.372,0.347,0.657,0.523,0.958,0.281,0.195
109,0.877,0.242,3.59,0.698,0.282,1.254,1.313,0.261,2.039,0.307,0.163,0.637,0.166,0.432,0.219,3.939,1.813,0.596,0.381,0.33,0.722,0.466,0.884,0.269,0.175
110,0.955,0.278,2.99,0.59,0.309,1.312,1.195,0.25,2.554,0.314,0.149,0.566,0.166,0.406,0.197,4.586,1.768,0.555,0.443,0.318,0.843,0.41,0.742,0.274,0.17
111,1.065,0.319,2.405,0.503,0.327,1.345,1.054,0.24,3.582,0.357,0.135,0.478,0.168,0.383,0.177,5.119,1.805,0.521,0.569,0.31,0.95,0.359,0.571,0.292,0.182
112,1.162,0.356,2.055,0.444,0.33,1.365,0.925,0.237,4.798,0.399,0.127,0.381,0.172,0.363,0.16,5.666,2.019,0.517,0.749,0.306,0.987,0.322,0.413,0.326,0.208
113,1.188,0.381,2.066,0.416,0.314,1.425,0.826,0.243,6.132,0.416,0.13,0.29,0.176,0.338,0.145,6.184,2.432,0.577,0.941,0.308,1.064,0.304,0.296,0.371,0.245
114,1.105,0.39,2.212,0.415,0.28,1.471,0.772,0.252,7.17,0.401,0.141,0.224,0.179,0.315,0.133,6.61,2.942,0.705,1.089,0.321,1.03,0.309,0.232,0.419,0.286
115,0.923,0.38,2.396,0.425,0.234,1.502,0.766,0.258,7.704,0.357,0.156,0.194,0.178,0.316,0.126,6.755,3.35,0.863,1.143,0.349,1.036,0.336,0.208,0.457,0.319
116,0.699,0.357,2.413,0.434,0.187,1.494,0.806,0.256,7.626,0.303,0.168,0.197,0.176,0.37,0.125,6.59,3.46,0.99,1.088,0.388,0.993,0.382,0.207,0.47,0.34
117,0.506,0.325,2.197,0.431,0.147,1.452,0.887,0.248,7.051,0.259,0.173,0.221,0.173,0.501,0.131,5.997,3.181,1.031,0.945,0.433,0.989,0.435,0.215,0.451,0.345
118,0.396,0.291,1.819,0.421,0.122,1.444,1.001,0.238,6.199,0.233,0.171,0.25,0.171,0.702,0.14,5.157,2.576,0.971,0.764,0.475,1.008,0.482,0.23,0.402,0.339
119,0.383,0.262,1.457,0.419,0.115,1.544,1.127,0.23,5.256,0.223,0.165,0.273,0.169,0.93,0.152,4.317,1.851,0.835,0.597,0.508,1.027,0.506,0.26,0.338,0.327
120,0.442,0.239,1.339,0.438,0.126,1.79,1.242,0.231,4.366,0.228,0.16,0.279,0.17,1.112,0.162,3.738,1.225,0.674,0.475,0.527,1.048,0.502,0.309,0.277,0.314
121,0.53,0.226,1.519,0.475,0.149,2.141,1.33,0.25,3.687,0.254,0.156,0.265,0.173,1.203,0.17,3.534,0.829,0.545,0.399,0.53,1.041,0.476,0.371,0.238,0.307
122,0.612,0.225,1.885,0.518,0.179,2.416,1.367,0.294,3.398,0.308,0.151,0.239,0.175,1.197,0.177,3.626,0.663,0.488,0.357,0.514,1.016,0.443,0.437,0.223,0.306
123,0.658,0.237,2.326,0.544,0.21,2.563,1.336,0.361,3.68,0.385,0.145,0.209,0.177,1.121,0.185,3.835,0.655,0.509,0.34,0.477,0.989,0.422,0.494,0.225,0.309
124,0.65,0.261,2.583,0.538,0.24,2.501,1.227,0.435,4.51,0.464,0.138,0.181,0.176,1.016,0.196,3.995,0.729,0.598,0.348,0.423,0.962,0.413,0.526,0.234,0.311
125,0.591,0.295,2.577,0.503,0.266,2.295,1.057,0.496,5.605,0.517,0.132,0.161,0.174,0.915,0.209,4.005,0.866,0.739,0.385,0.359,0.927,0.406,0.528,0.243,0.309
126,0.496,0.334,2.294,0.453,0.287,2.007,0.859,0.524,6.583,0.523,0.13,0.151,0.173,0.839,0.219,3.914,1.067,0.896,0.457,0.3,0.861,0.387,0.503,0.255,0.306
127,0.394,0.369,1.868,0.416,0.301,1.774,0.682,0.515,7.044,0.48,0.132,0.154,0.172,0.786,0.223,3.807,1.33,1.037,0.557,0.261,0.776,0.36,0.46,0.277,0.309
128,0.312,0.389,1.413,0.405,0.305,1.65,0.571,0.476,6.77,0.402,0.137,0.176,0.17,0.735,0.221,3.9,1.659,1.13,0.663,0.254,0.667,0.35,0.409,0.311,0.325
129,0.288,0.387,1.048,0.434,0.299,1.637,0.556,0.427,5.861,0.316,0.14,0.217,0.167,0.678,0.217,4.237,2.047,1.152,0.748,0.275,0.562,0.39,0.366,0.353,0.353
130,0.358,0.367,0.871,0.508,0.291,1.703,0.667,0.392,4.794,0.25,0.139,0.278,0.163,0.621,0.215,4.777,2.454,1.09,0.796,0.313,0.483,0.501,0.337,0.394,0.386
131,0.529,0.343,0.888,0.619,0.287,1.782,0.894,0.387,4.088,0.226,0.135,0.353,0.161,0.579,0.218,5.294,2.815,0.965,0.808,0.348,0.463,0.664,0.318,0.422,0.414
132,0.757,0.324,1.065,0.737,0.296,1.861,1.175,0.411,4.051,0.245,0.13,0.428,0.164,0.558,0.22,5.572,3.055,0.822,0.794,0.368,0.51,0.83,0.301,0.431,0.425
133,0.968,0.315,1.371,0.821,0.314,1.932,1.415,0.447,4.687,0.295,0.127,0.48,0.171,0.549,0.218,5.434,3.119,0.735,0.763,0.368,0.623,0.939,0.288,0.422,0.408
134,1.094,0.31,1.699,0.855,0.333,1.958,1.524,0.472,5.528,0.355,0.129,0.502,0.181,0.539,0.205,4.905,3.025,0.777,0.721,0.353,0.767,0.957,0.293,0.401,0.366
135,1.093,0.301,1.929,0.846,0.34,1.931,1.455,0.467,6.101,0.403,0.131,0.494,0.188,0.519,0.181,4.088,2.826,0.963,0.671,0.334,0.921,0.891,0.322,0.376,0.311
136,0.971,0.28,1.974,0.817,0.331,1.835,1.221,0.43,6.101,0.417,0.133,0.471,0.186,0.48,0.151,3.228,2.575,1.244,0.619,0.315,1.042,0.786,0.382,0.354,0.261
137,0.776,0.246,1.846,0.886,0.327,2.26,0.898,0.375,5.514,0.388,0.13,0.499,0.18,0.424,0.12,2.524,2.317,1.53,0.573,0.298,1.122,0.695,0.469,0.343,0.23
138,0.574,0.207,1.69,1.332,0.389,4.386,0.59,0.32,4.619,0.326,0.124,0.722,0.184,0.361,0.096,2.091,2.075,1.726,0.546,0.282,1.163,0.658,0.564,0.344,0.222
139,0.418,0.174,1.637,2.399,0.578,9.743,0.375,0.288,3.764,0.252,0.117,1.268,0.216,0.301,0.081,1.887,1.863,1.785,0.543,0.26,1.189,0.678,0.637,0.358,0.229
140,0.33,0.156,1.801,4.09,0.902,17.886,0.278,0.289,3.232,0.189,0.111,2.131,0.283,0.26,0.075,1.854,1.673,1.707,0.56,0.234,1.222,0.727,0.662,0.375,0.241
141,0.3,0.153,2.136,6.066,1.291,27.361,0.267,0.318,3.043,0.157,0.107,3.119,0.372,0.248,0.074,1.922,1.494,1.533,0.585,0.21,1.247,0.763,0.636,0.386,0.251
142,0.308,0.162,2.52,7.764,1.622,35.035,0.285,0.361,3.03,0.166,0.103,3.92,0.458,0.27,0.076,2.005,1.327,1.329,0.599,0.196,1.249,0.756,0.579,0.381,0.257
143,0.343,0.175,2.784,8.63,1.778,38.196,0.304,0.396,2.916,0.212,0.1,4.245,0.509,0.327,0.08,2.035,1.183,1.152,0.589,0.2,1.178,0.7,0.537,0.355,0.262
144,0.411,0.188,2.821,8.39,1.705,35.769,0.32,0.409,2.602,0.275,0.096,3.987,0.508,0.406,0.086,1.994,1.072,1.03,0.552,0.225,1.045,0.616,0.565,0.313,0.271
145,0.515,0.197,2.63,7.184,1.437,28.639,0.325,0.398,2.174,0.327,0.091,3.261,0.455,0.489,0.092,1.936,0.999,0.96,0.496,0.264,0.863,0.545,0.688,0.269,0.284
146,0.634,0.205,2.29,5.46,1.079,19.322,0.319,0.37,1.789,0.345,0.085,2.33,0.37,0.56,0.097,1.911,0.975,0.929,0.437,0.303,0.706,0.522,0.878,0.236,0.298
147,0.732,0.211,1.927,3.772,0.748,10.679,0.306,0.342,1.575,0.326,0.077,1.488,0.282,0.609,0.103,1.924,0.993,0.932,0.392,0.334,0.647,0.557,1.068,0.222,0.305
148,0.776,0.218,1.649,2.505,0.52,4.671,0.291,0.322,1.503,0.279,0.069,0.916,0.213,0.628,0.109,1.952,1.033,0.983,0.375,0.351,0.716,0.634,1.185,0.224,0.298
149,0.756,0.226,1.499,1.78,0.407,1.719,0.291,0.318,1.491,0.231,0.065,0.627,0.172,0.618,0.115,1.927,1.073,1.081,0.394,0.357,0.887,0.722,1.182,0.236,0.279
150,0.689,0.235,1.475,1.479,0.367,0.82,0.322,0.323,1.443,0.204,0.066,0.511,0.151,0.591,0.117,1.791,1.1,1.202,0.456,0.355,1.091,0.8,1.063,0.26,0.252
151,0.615,0.246,1.495,1.373,0.347,0.722,0.395,0.327,1.357,0.212,0.073,0.458,0.139,0.572,0.116,1.568,1.099,1.305,0.557,0.35,1.243,0.846,0.869,0.299,0.228
152,0.57,0.256,1.567,1.333,0.324,0.703,0.499,0.319,1.248,0.245,0.084,0.434,0.13,0.572,0.112,1.343,1.064,1.351,0.682,0.345,1.276,0.846,0.658,0.364,0.215
153,0.574,0.265,1.635,1.357,0.307,0.671,0.612,0.295,1.139,0.283,0.098,0.465,0.122,0.589,0.105,1.245,0.988,1.322,0.799,0.34,1.179,0.807,0.481,0.464,0.218
154,0.636,0.27,1.669,1.453,0.297,0.768,0.702,0.262,1.028,0.307,0.109,0.56,0.117,0.608,0.1,1.271,0.892,1.245,0.876,0.333,0.991,0.751,0.36,0.594,0.234
155,0.736,0.268,1.701,1.591,0.291,0.86,0.746,0.23,0.941,0.304,0.114,0.692,0.114,0.611,0.097,1.414,0.879,1.169,0.887,0.322,0.801,0.707,0.283,0.734,0.258
156,0.837,0.257,1.78,1.71,0.282,0.967,0.744,0.209,0.859,0.281,0.112,0.807,0.112,0.584,0.096,1.605,1.063,1.139,0.83,0.305,0.698,0.698,0.241,0.854,0.282
157,0.901,0.235,1.906,1.757,0.264,1.029,0.714,0.202,0.861,0.251,0.104,0.86,0.111,0.534,0.099,1.765,1.486,1.173,0.73,0.284,0.708,0.719,0.235,0.925,0.301
158,0.916,0.209,2.052,1.712,0.24,1.04,0.696,0.206,0.928,0.228,0.095,0.833,0.112,0.482,0.108,1.824,2.093,1.259,0.629,0.264,0.82,0.752,0.271,0.927,0.311
159,0.892,0.189,2.133,1.591,0.213,1.007,0.72,0.219,1.15,0.224,0.09,0.744,0.118,0.455,0.127,1.746,2.736,1.376,0.559,0.248,0.957,0.772,0.348,0.861,0.313
160,0.836,0.182,2.104,1.417,0.189,0.953,0.791,0.235,1.506,0.235,0.09,0.622,0.132,0.467,0.153,1.581,3.249,1.518,0.534,0.241,1.07,0.76,0.44,0.753,0.308
161,0.77,0.189,2.031,1.228,0.17,0.924,0.889,0.251,1.896,0.25,0.098,0.493,0.154,0.503,0.184,1.446,3.515,1.682,0.546,0.242,1.081,0.696,0.514,0.637,0.3
162,0.718,0.205,2.065,1.074,0.16,0.983,0.976,0.267,2.381,0.256,0.112,0.376,0.183,0.534,0.211,1.488,3.504,1.847,0.572,0.249,0.988,0.582,0.539,0.544,0.295
163,0.693,0.22,2.257,0.991,0.156,1.137,1.018,0.285,2.836,0.253,0.129,0.281,0.212,0.536,0.226,1.802,3.292,1.974,0.594,0.26,0.857,0.457,0.503,0.487,0.3
164,0.703,0.228,2.584,0.987,0.158,1.326,1.008,0.301,3.136,0.249,0.147,0.212,0.237,0.511,0.224,2.398,3.004,2.019,0.61,0.272,0.779,0.369,0.417,0.457,0.317
165,0.735,0.226,2.89,1.027,0.164,1.496,0.959,0.314,3.362,0.254,0.161,0.17,0.253,0.503,0.207,3.149,2.747,1.954,0.633,0.284,0.811,0.336,0.309,0.439,0.342
166,0.781,0.217,3.082,1.07,0.176,1.554,0.911,0.319,3.433,0.276,0.169,0.156,0.259,0.557,0.18,3.895,2.586,1.777,0.68,0.297,0.929,0.345,0.209,0.421,0.368
167,0.829,0.206,3.145,1.102,0.192,1.575,0.921,0.319,3.688,0.316,0.17,0.17,0.254,0.686,0.152,4.421,2.544,1.508,0.748,0.312,1.048,0.372,0.141,0.408,0.388
168,0.859,0.197,3.097,1.11,0.208,1.543,1.121,0.333,4.181,0.366,0.163,0.202,0.243,0.893,0.132,4.559,2.649,1.2,0.826,0.328,1.076,0.395,0.11,0.414,0.4
169,0.842,0.192,3.023,1.09,0.221,1.519,3.69,0.574,8.219,0.409,0.156,0.237,0.231,1.593,0.17,4.298,2.981,0.917,0.894,0.348,0.975,0.409,0.103,0.45,0.405
170,0.76,0.201,2.999,1.047,0.239,1.522,19.751,2.595,40.38,0.434,0.16,0.26,0.229,6.773,0.663,3.708,3.673,0.709,0.956,0.383,0.786,0.432,0.106,0.516,0.411
171,0.641,0.242,2.942,0.997,0.279,1.516,70.113,10.344,135.965,0.449,0.187,0.272,0.248,27.763,2.721,3.003,4.865,0.594,1.049,0.447,0.607,0.48,0.119,0.591,0.422
172,0.579,0.332,2.913,0.993,0.355,1.513,171.516,28.032,344.962,0.48,0.242,0.278,0.292,78.39,7.815,2.457,6.662,0.556,1.22,0.556,0.536,0.567,0.15,0.646,0.44
173,0.667,0.468,2.925,1.119,0.468,1.42,323.159,56.486,686.667,0.555,0.32,0.282,0.361,165.659,16.993,2.183,8.981,0.571,1.483,0.715,0.638,0.687,0.207,0.657,0.454
174,0.962,0.628,3.13,1.534,0.613,1.48,508.511,91.743,1136.134,0.678,0.405,0.295,0.453,280.623,29.96,2.232,11.494,0.626,1.791,0.912,0.887,0.812,0.286,0.615,0.456
175,1.42,0.77,3.458,2.355,0.781,1.918,692.463,125.414,1630.793,0.828,0.477,0.325,0.561,398.582,44.525,2.457,13.721,0.75,2.051,1.113,1.182,0.905,0.373,0.534,0.439
176,1.901,0.854,3.852,3.52,0.956,2.94,831.024,147.709,2039.611,0.969,0.518,0.364,0.672,485.987,57.067,2.708,15.151,0.972,2.163,1.277,1.398,0.941,0.456,0.445,0.407
177,2.229,0.857,4.226,4.752,1.117,4.565,888.179,151.717,2259.046,1.06,0.526,0.404,0.767,516.02,63.923,2.964,15.414,1.289,2.076,1.367,1.464,0.932,0.52,0.378,0.374
178,2.299,0.787,4.324,5.666,1.235,6.298,848.469,136.504,2218.317,1.076,0.506,0.443,0.822,479.372,62.968,3.232,14.442,1.653,1.809,1.366,1.419,0.916,0.56,0.355,0.354
179,2.124,0.674,4.022,5.931,1.281,7.684,724.97,107.393,1929.636,1.018,0.475,0.485,0.825,388.939,54.578,3.459,12.516,1.963,1.447,1.284,1.296,0.924,0.572,0.383,0.357
180,1.811,0.551,3.501,5.423,1.233,8.139,553.095,73.436,1480.389,0.912,0.449,0.531,0.772,273.526,41.446,3.605,10.175,2.107,1.101,1.15,1.236,0.959,0.557,0.449,0.384
181,1.5,0.444,2.826,4.301,1.092,7.58,374.528,43.401,990.239,0.801,0.438,0.578,0.68,164.602,27.358,3.669,7.99,2.028,0.849,0.996,1.259,1.004,0.522,0.534,0.425
182,1.289,0.365,2.256,2.929,0.883,6.169,222.628,22.359,569.856,0.711,0.437,0.613,0.574,83.614,15.575,3.565,6.312,1.793,0.718,0.852,1.372,1.043,0.476,0.613,0.465
183,1.189,0.31,1.813,1.71,0.65,4.392,115.556,10.72,274.886,0.643,0.435,0.626,0.479,35.49,7.707,3.287,5.19,1.574,0.686,0.732,1.502,1.071,0.429,0.665,0.488
184,1.144,0.27,1.579,0.92,0.444,2.787,53.371,5.986,133.861,0.583,0.423,0.621,0.41,13.888,3.8,2.927,4.439,1.519,0.714,0.64,1.566,1.095,0.388,0.679,0.483
185,1.101,0.239,1.475,0.611,0.3,1.752,37.817,7.252,180.559,0.52,0.393,0.608,0.368,11.786,3.257,2.639,3.815,1.673,0.77,0.572,1.545,1.127,0.364,0.654,0.45
186,1.037,0.212,1.635,0.632,0.222,1.49,84.748,19.134,404.763,0.454,0.348,0.594,0.342,39.137,6.331,2.547,3.199,1.979,0.842,0.519,1.48,1.154,0.375,0.599,0.396
187,0.987,0.188,1.976,0.764,0.19,1.755,215.341,48.067,842.06,0.389,0.293,0.579,0.315,111.654,13.842,2.653,2.572,2.314,0.918,0.475,1.407,1.154,0.434,0.53,0.337
188,0.972,0.164,2.475,0.848,0.175,2.288,435.849,95.36,1464.921,0.33,0.241,0.552,0.281,233.164,25.732,2.804,2.018,2.533,0.982,0.435,1.393,1.105,0.535,0.467,0.287
189,0.981,0.143,3.029,0.852,0.161,2.943,711.268,153.177,2156.878,0.284,0.199,0.511,0.243,386.533,40.001,2.918,1.665,2.555,1.029,0.402,1.43,1.0,0.652,0.419,0.256
190,0.969,0.129,3.465,0.783,0.145,3.561,968.463,205.904,2736.13,0.249,0.173,0.457,0.207,532.174,52.806,2.871,1.593,2.391,1.061,0.376,1.473,0.859,0.75,0.385,0.244
191,0.901,0.124,3.636,0.672,0.13,4.034,1122.94,236.317,3019.374,0.221,0.16,0.398,0.179,623.026,59.987,2.67,1.754,2.116,1.082,0.357,1.455,0.717,0.8,0.358,0.249
192,0.775,0.129,3.494,0.558,0.121,4.239,1119.953,233.641,2901.631,0.197,0.157,0.347,0.164,627.369,58.992,2.369,2.002,1.837,1.096,0.344,1.34,0.609,0.799,0.33,0.264
193,0.625,0.142,3.135,0.475,0.119,4.321,959.688,198.665,2430.223,0.178,0.159,0.311,0.16,543.127,50.108,2.116,2.184,1.648,1.103,0.335,1.162,0.555,0.762,0.306,0.281
194,0.495,0.158,2.674,0.434,0.121,4.16,698.17,143.441,1749.414,0.169,0.162,0.291,0.166,400.45,36.333,2.049,2.201,1.578,1.102,0.33,0.976,0.544,0.713,0.298,0.296
195,0.419,0.171,2.158,0.423,0.122,3.834,419.712,85.593,1061.902,0.181,0.162,0.294,0.174,245.59,21.96,2.171,2.035,1.603,1.082,0.328,0.835,0.552,0.673,0.316,0.307
196,0.41,0.178,1.734,0.428,0.12,3.339,198.425,40.162,523.717,0.22,0.158,0.33,0.178,120.163,10.632,2.355,1.831,1.694,1.044,0.326,0.763,0.559,0.645,0.367,0.312
197,0.451,0.182,1.369,0.43,0.118,2.745,68.182,13.637,198.847,0.275,0.148,0.397,0.174,44.279,3.929,2.471,1.85,1.829,0.988,0.327,0.748,0.553,0.626,0.445,0.31
198,0.513,0.187,1.107,0.414,0.119,2.147,17.156,3.249,57.214,0.326,0.134,0.484,0.163,12.867,1.213,2.491,2.333,2.029,0.923,0.331,0.77,0.53,0.609,0.534,0.303
199,0.563,0.195,0.975,0.38,0.125,1.679,7.779,1.258,19.515,0.352,0.119,0.563,0.148,5.976,0.649,2.561,3.319,2.298,0.86,0.34,0.805,0.492,0.59,0.614,0.294
200,0.59,0.204,0.991,0.339,0.138,1.418,7.028,1.102,19.398,0.338,0.108,0.611,0.134,4.922,0.59,2.822,4.614,2.571,0.806,0.353,0.835,0.459,0.563,0.671,0.284
201,0.591,0.212,1.128,0.31,0.154,1.353,6.487,1.002,20.091,0.284,0.104,0.614,0.128,4.201,0.564,3.314,5.846,2.767,0.761,0.371,0.866,0.452,0.529,0.699,0.275
202,0.589,0.219,1.277,0.307,0.17,1.411,5.887,0.888,21.574,0.214,0.106,0.572,0.13,3.618,0.553,3.973,6.618,2.818,0.731,0.391,0.886,0.487,0.494,0.705,0.269
203,0.603,0.226,1.412,0.33,0.181,1.524,5.263,0.767,20.896,0.165,0.114,0.505,0.14,3.088,0.55,4.676,6.705,2.728,0.716,0.41,0.961,0.571,0.479,0.696,0.268
204,0.645,0.229,1.423,0.362,0.188,1.588,4.746,0.657,20.68,0.164,0.124,0.445,0.154,2.6,0.549,5.204,6.109,2.546,0.71,0.427,1.058,0.691,0.531,0.676,0.277
205,0.717,0.229,1.287,0.391,0.194,1.562,4.295,0.572,16.458,0.218,0.133,0.413,0.166,2.137,0.537,5.324,5.052,2.333,0.697,0.44,1.204,0.828,0.695,0.644,0.296
206,0.796,0.226,1.087,0.424,0.207,1.448,3.84,0.519,13.311,0.311,0.14,0.407,0.174,1.718,0.51,5.04,3.901,2.175,0.665,0.449,1.387,0.963,0.974,0.605,0.323
207,0.846,0.221,0.894,0.492,0.228,1.322,3.294,0.488,9.3,0.406,0.143,0.41,0.176,1.357,0.466,4.478,2.999,2.153,0.617,0.452,1.604,1.087,1.312,0.569,0.349
208,0.877,0.214,0.829,0.636,0.258,1.28,2.713,0.464,7.227,0.466,0.143,0.397,0.174,1.079,0.415,3.887,2.499,2.249,0.571,0.449,1.817,1.181,1.607,0.557,0.364
209,0.957,0.206,1.009,0.879,0.292,1.423,3.128,0.598,6.598,0.473,0.144,0.369,0.168,1.158,0.413,3.411,2.355,2.383,0.551,0.44,1.965,1.217,1.764,0.585,0.361
210,1.176,0.207,1.602,1.202,0.319,1.791,15.198,2.908,34.769,0.434,0.147,0.341,0.161,6.577,1.109,3.033,2.389,2.449,0.567,0.426,2.016,1.18,1.737,0.649,0.34
211,1.583,0.224,2.707,1.555,0.331,2.492,63.621,12.019,161.498,0.37,0.154,0.33,0.156,28.901,3.969,2.753,2.456,2.383,0.605,0.408,2.031,1.074,1.547,0.723,0.305
212,2.126,0.262,4.247,1.871,0.323,3.465,169.996,31.862,458.289,0.308,0.163,0.343,0.153,77.907,10.235,2.592,2.5,2.181,0.639,0.393,2.077,0.927,1.269,0.769,0.268
213,2.692,0.314,5.954,2.168,0.299,4.683,332.411,61.994,916.862,0.265,0.174,0.391,0.154,152.391,19.765,2.65,2.54,1.9,0.646,0.387,2.288,0.783,0.997,0.758,0.242
214,3.192,0.372,7.604,2.664,0.285,6.064,517.532,96.175,1454.607,0.254,0.184,0.546,0.165,237.064,30.584,2.998,2.634,1.601,0.618,0.394,2.697,0.696,0.794,0.684,0.231
215,3.594,0.428,8.96,3.661,0.312,7.5,670.65,124.273,1909.514,0.292,0.194,0.892,0.189,307.14,39.486,3.588,2.825,1.337,0.575,0.408,3.227,0.704,0.671,0.567,0.231
216,3.926,0.473,9.818,5.291,0.397,8.728,739.73,136.723,2128.508,0.392,0.203,1.451,0.224,338.997,43.428,4.246,3.123,1.157,0.548,0.424,3.768,0.816,0.608,0.439,0.237
217,4.209,0.504,10.059,7.356,0.524,9.563,700.191,129.015,2033.816,0.559,0.209,2.168,0.261,321.245,40.98,4.75,3.471,1.104,0.559,0.436,4.194,1.007,0.595,0.332,0.245
218,4.441,0.518,9.643,9.348,0.651,9.624,566.361,103.934,1658.116,0.786,0.213,2.93,0.289,260.354,33.027,4.941,3.794,1.21,0.604,0.443,4.339,1.235,0.659,0.266,0.256
219,4.551,0.518,8.631,10.636,0.732,8.909,384.482,70.204,1133.461,1.054,0.214,3.586,0.301,177.46,22.333,4.762,4.007,1.439,0.661,0.452,4.196,1.454,0.832,0.239,0.273
220,4.464,0.512,7.347,10.823,0.749,7.845,211.455,38.294,623.128,1.343,0.224,4.003,0.308,98.504,12.217,4.399,4.114,1.749,0.72,0.486,3.92,1.653,1.13,0.237,0.311
221,4.137,0.512,6.303,9.854,0.72,7.331,89.961,15.756,261.173,1.627,0.271,4.127,0.347,42.63,5.064,4.154,4.24,2.161,0.784,0.585,3.798,1.842,1.545,0.249,0.4
