itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
219,175.719,13.189,200.22,209.067,10.752,245.696,423.47,31.281,1696.648,5.528,18.984,7.708,17.304,45.697,35.079,243.934,224.999,4.179,13.615,22.078,251.269,245.969,5.623,14.506,29.367
220,165.909,14.663,185.047,212.278,11.458,240.047,449.604,32.758,1595.728,5.52,17.99,9.105,16.21,48.372,34.024,241.54,219.554,4.877,13.179,20.104,258.159,245.79,5.512,15.463,26.848
221,160.958,16.178,173.679,217.738,11.871,233.82,503.807,36.01,1510.694,6.143,16.703,10.628,16.164,54.71,33.576,236.552,212.398,6.195,12.893,20.241,263.675,243.585,6.013,15.828,23.819
222,161.261,17.395,168.592,224.499,11.794,229.125,568.539,40.079,1468.78,7.727,15.458,12.229,16.616,64.442,33.087,229.796,203.989,8.09,12.471,21.714,265.316,238.771,7.268,15.424,20.8
223,165.709,18.035,170.105,230.813,11.26,226.729,621.883,43.673,1438.661,10.317,14.483,13.817,17.041,76.047,32.198,222.521,195.722,10.392,11.9,23.672,261.791,231.629,9.112,14.41,18.382
224,172.577,18.027,176.689,234.513,10.518,226.295,641.168,45.679,1406.857,13.342,13.866,15.125,17.402,86.298,30.858,216.137,189.836,12.665,11.414,25.803,253.825,223.316,11.163,13.234,17.278
225,180.212,17.502,185.608,233.947,9.923,226.797,613.852,45.509,1325.757,15.859,13.599,15.797,18.118,93.389,29.181,211.862,188.355,14.352,11.332,28.323,244.168,215.717,12.884,12.409,18.052
226,186.417,16.676,194.463,229.346,9.735,227.769,546.696,43.565,1181.322,16.936,13.68,15.477,19.642,96.312,27.373,209.936,191.408,14.942,11.866,31.489,235.244,210.496,13.766,12.315,20.791
227,189.252,15.697,202.324,223.711,9.959,229.812,456.295,41.059,1032.149,16.275,14.108,14.171,21.972,94.709,25.657,209.949,196.538,14.23,12.932,35.064,228.186,208.391,13.452,13.048,24.876
228,188.556,14.549,209.457,221.499,10.359,235.27,362.964,39.152,937.52,14.347,14.726,12.187,24.387,89.6,24.105,210.471,200.093,12.473,14.11,38.073,222.436,208.593,12.0,14.293,28.992
