itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
204,1.377,0.45,5.026,1.3,0.395,3.835,7.35,2.328,18.852,0.527,0.262,0.723,0.252,5.979,0.841,2.467,1.353,0.778,0.282,0.242,1.525,2.033,1.212,2.201,2.758
205,1.354,0.467,5.112,1.261,0.416,4.025,6.383,2.429,15.812,0.65,0.279,0.793,0.273,5.427,0.771,2.142,1.318,0.723,0.278,0.234,1.331,2.146,1.311,2.158,2.832
206,1.381,0.501,5.239,1.189,0.455,4.162,6.314,2.577,21.845,0.819,0.28,0.882,0.283,5.399,0.726,2.178,1.414,0.707,0.288,0.231,1.286,2.445,1.475,2.17,2.727
207,1.393,0.533,5.077,1.071,0.487,4.141,6.392,2.647,31.04,0.976,0.262,0.968,0.281,5.7,0.722,2.667,1.59,0.735,0.311,0.228,1.409,2.814,1.624,2.261,2.536
208,1.4,0.548,4.562,0.93,0.497,3.835,6.659,2.583,46.238,1.076,0.231,1.035,0.273,6.354,0.779,3.44,1.795,0.798,0.34,0.229,1.519,3.067,1.736,2.459,2.439
209,1.432,0.537,3.864,0.818,0.481,3.518,6.889,2.413,58.35,1.099,0.203,1.065,0.267,7.013,0.914,4.586,2.021,0.868,0.367,0.247,1.999,3.059,1.861,2.771,2.62
210,1.504,0.498,3.442,0.801,0.443,3.284,6.97,2.209,70.467,1.055,0.191,1.058,0.269,7.306,1.123,5.685,2.281,0.93,0.383,0.293,2.649,2.756,2.048,3.169,3.154
211,1.594,0.439,3.452,0.911,0.393,3.604,6.965,2.054,76.756,0.974,0.201,1.031,0.281,6.935,1.373,7.063,2.561,0.946,0.388,0.364,3.904,2.254,2.299,3.6,3.949
212,1.645,0.371,4.23,1.131,0.344,4.3,7.08,1.999,78.879,0.887,0.228,1.003,0.298,6.079,1.598,7.866,2.836,0.909,0.389,0.448,5.336,1.721,2.576,4.003,4.799
213,1.627,0.31,5.112,1.425,0.307,5.498,7.448,2.028,74.511,0.801,0.268,0.976,0.316,5.009,1.733,8.557,3.062,0.823,0.394,0.527,6.785,1.336,2.762,4.312,5.471
214,1.564,0.267,6.216,1.779,0.287,6.731,8.001,2.054,66.118,0.705,0.311,0.931,0.33,4.145,1.732,7.974,3.222,0.719,0.405,0.587,8.169,1.242,2.784,4.467,5.796
215,1.531,0.245,6.556,2.173,0.28,7.532,8.486,1.995,56.011,0.601,0.348,0.863,0.337,3.629,1.603,7.18,3.293,0.64,0.416,0.621,8.97,1.468,2.67,4.425,5.718
216,1.608,0.249,6.271,2.602,0.287,7.575,8.669,1.835,45.964,0.503,0.369,0.805,0.334,3.386,1.413,5.364,3.284,0.597,0.418,0.629,9.13,1.9,2.5,4.171,5.289
217,1.851,0.283,5.529,3.073,0.311,7.023,8.55,1.658,35.28,0.449,0.373,0.819,0.324,3.262,1.257,3.72,3.227,0.585,0.404,0.618,8.645,2.379,2.383,3.726,4.639
218,2.209,0.337,4.689,3.542,0.351,6.173,8.315,1.604,31.082,0.45,0.36,0.932,0.314,3.178,1.206,2.614,3.137,0.577,0.376,0.594,7.787,2.749,2.346,3.141,3.912
219,2.592,0.395,4.106,3.955,0.395,5.223,8.596,1.779,44.29,0.505,0.337,1.128,0.307,3.246,1.278,1.985,3.014,0.552,0.347,0.56,6.839,2.944,2.348,2.499,3.215
220,2.888,0.443,4.075,4.234,0.435,4.516,9.827,2.227,79.078,0.591,0.315,1.345,0.309,3.715,1.438,2.218,2.84,0.509,0.329,0.517,6.092,2.965,2.304,1.89,2.606
221,3.018,0.468,4.391,4.303,0.459,4.121,12.151,2.889,130.178,0.679,0.301,1.497,0.319,4.692,1.638,2.505,2.568,0.44,0.33,0.465,5.558,2.885,2.14,1.396,2.108
222,2.921,0.47,4.94,4.104,0.467,3.954,15.139,3.609,188.654,0.75,0.299,1.524,0.34,6.044,1.842,2.778,2.181,0.374,0.347,0.408,5.297,2.771,1.846,1.085,1.746
223,2.653,0.463,5.06,3.69,0.467,3.616,18.125,4.201,224.86,0.827,0.321,1.455,0.377,7.393,2.04,2.839,1.766,0.332,0.374,0.359,4.896,2.753,1.495,0.96,1.565
224,2.433,0.466,4.959,3.241,0.472,3.393,20.05,4.525,241.252,0.955,0.384,1.348,0.445,8.359,2.227,2.534,1.519,0.351,0.41,0.339,4.832,2.993,1.17,0.991,1.585
225,2.473,0.496,4.554,2.946,0.493,3.007,20.348,4.537,218.039,1.184,0.505,1.3,0.554,8.723,2.381,2.58,1.616,0.431,0.46,0.36,4.736,3.58,0.984,1.147,1.786
226,2.88,0.552,4.295,2.924,0.53,3.321,19.05,4.28,176.014,1.55,0.676,1.377,0.695,8.482,2.463,2.707,2.098,0.571,0.524,0.417,5.276,4.435,1.044,1.401,2.115
227,3.682,0.622,4.508,3.295,0.576,4.023,16.506,3.883,127.848,2.03,0.866,1.594,0.843,7.833,2.442,3.248,2.837,0.73,0.598,0.491,6.153,5.395,1.384,1.705,2.499
228,4.77,0.685,5.297,4.052,0.621,5.404,13.51,3.484,88.642,2.544,1.023,1.874,0.958,6.946,2.311,3.935,3.59,0.862,0.668,0.556,7.044,6.245,1.943,1.975,2.844
229,5.914,0.719,6.699,5.072,0.654,7.074,10.568,3.152,71.416,2.964,1.1,2.107,1.004,5.955,2.113,4.108,4.078,0.919,0.715,0.591,7.668,6.863,2.562,2.13,3.063
230,6.914,0.717,7.984,6.121,0.671,8.563,8.5,2.875,70.683,3.169,1.074,2.191,0.966,5.168,1.924,4.064,4.129,0.888,0.727,0.592,7.595,7.169,3.043,2.138,3.123
231,7.573,0.696,9.528,7.019,0.684,9.689,10.291,4.767,82.165,3.089,0.969,2.113,0.864,9.322,2.046,3.491,3.763,0.799,0.718,0.574,6.926,7.181,3.223,2.041,3.109
232,8.023,0.71,12.686,8.109,0.786,11.426,23.77,19.863,141.548,2.95,0.847,2.439,0.753,35.716,3.663,2.976,3.202,0.836,0.749,0.581,6.285,7.1,3.223,2.04,3.27
233,8.442,0.911,20.476,11.069,1.255,23.612,63.646,64.589,364.336,3.502,0.79,4.951,0.712,108.612,8.57,3.689,2.719,1.423,1.035,0.663,6.725,7.04,3.581,2.581,3.938
234,9.184,1.622,36.928,17.466,2.507,56.985,146.301,149.288,897.597,5.895,0.886,12.091,0.849,240.508,18.234,7.566,2.689,3.062,1.932,0.885,9.663,7.108,5.162,4.398,5.457
235,10.289,3.216,61.592,27.64,4.904,127.871,279.244,269.057,2038.822,10.958,1.186,25.349,1.28,426.833,33.771,16.81,3.353,6.003,3.759,1.298,16.603,7.362,8.657,8.135,8.096
236,11.609,5.866,93.362,39.953,8.534,223.104,462.358,402.013,4057.482,18.445,1.696,44.009,2.126,650.872,55.286,31.59,4.683,10.009,6.535,1.926,27.514,7.925,14.053,13.81,11.924
237,12.77,9.289,125.434,52.226,13.024,324.254,680.249,515.287,7194.564,26.76,2.42,64.768,3.516,877.751,80.526,50.733,6.331,14.297,9.833,2.791,41.181,8.818,20.34,20.518,16.781
238,13.435,12.741,151.158,62.515,17.656,400.105,897.435,577.168,10672.612,33.523,3.357,82.519,5.511,1061.916,104.746,69.733,7.723,17.801,12.867,3.894,54.408,9.888,25.874,26.582,22.234
239,13.336,15.297,163.382,69.398,21.532,425.72,1070.645,570.494,13867.997,36.684,4.443,92.557,7.949,1160.097,122.225,83.404,8.384,19.63,14.79,5.151,63.344,10.795,29.239,30.171,27.718
240,12.326,16.221,157.049,72.144,23.826,401.257,1162.574,499.846,15635.181,35.34,5.552,92.286,10.438,1146.152,128.337,87.541,8.093,19.361,15.06,6.402,65.503,11.066,29.72,30.1,32.783
241,11.073,15.337,136.429,71.005,24.135,336.989,1150.888,388.797,15772.326,30.255,6.551,82.499,12.505,1023.701,121.585,79.839,7.081,17.23,13.685,7.484,60.495,10.567,27.606,26.413,37.133
242,10.165,13.053,112.173,66.708,22.506,265.64,1047.592,268.777,14149.682,23.344,7.337,66.395,13.762,821.035,104.409,66.151,5.835,13.821,11.228,8.302,53.916,9.461,23.813,20.426,40.604
243,10.217,10.378,98.08,60.542,19.587,208.365,886.196,166.84,11529.623,17.189,7.926,48.835,14.11,587.401,82.256,51.501,5.192,10.243,8.721,8.92,51.015,8.918,19.988,14.234,43.237
244,11.866,8.698,98.339,53.893,16.696,182.234,708.791,97.141,8567.037,14.292,8.478,35.006,13.813,372.171,61.173,41.353,5.864,8.111,7.384,9.544,56.259,10.611,18.335,9.892,45.382
245,15.296,9.078,111.936,48.031,15.127,185.408,548.259,59.192,6079.963,15.63,9.149,27.773,13.321,210.127,45.348,38.019,8.192,8.631,8.041,10.34,66.0,15.907,20.333,8.52,47.488
246,19.944,11.649,133.491,43.482,15.464,210.197,425.692,44.465,4369.131,20.348,9.96,26.824,13.023,115.136,36.018,41.526,11.836,12.211,10.641,11.28,79.756,25.287,26.404,9.908,49.672
247,25.429,15.479,153.733,41.125,17.345,237.564,346.701,44.265,3381.269,26.211,10.746,29.632,13.047,82.169,31.84,52.791,16.01,18.045,14.264,12.126,93.764,37.928,35.331,12.739,51.575
248,31.577,19.083,164.978,41.435,19.631,259.564,299.494,49.264,2923.182,30.64,11.267,33.01,13.219,86.762,30.096,66.438,19.741,24.588,17.608,12.634,100.699,51.229,45.12,15.473,52.658
249,37.956,21.263,161.751,43.988,21.035,258.974,264.084,50.937,2633.5,32.015,11.341,34.48,13.211,100.652,28.511,78.643,22.26,30.104,19.625,12.708,99.656,62.047,53.448,17.133,52.846
250,43.957,21.506,142.941,47.179,20.829,239.03,226.735,46.804,2514.654,29.855,10.971,32.739,12.785,112.046,27.265,82.825,23.123,33.042,19.8,12.497,87.452,67.653,58.172,17.59,52.863
251,48.877,20.012,115.726,50.242,19.007,199.8,202.623,39.376,2561.563,24.953,10.384,28.149,11.976,117.831,27.854,81.258,22.542,32.741,18.225,12.353,74.129,66.921,58.119,17.434,54.259
252,52.221,17.486,87.371,53.652,16.207,152.001,212.964,32.724,2770.976,18.96,9.936,22.233,11.092,118.382,31.157,71.651,21.346,29.7,15.579,12.652,58.203,60.891,53.547,17.584,59.373
253,53.629,14.887,64.15,58.176,13.412,109.116,308.202,33.489,2891.616,13.718,10.021,17.172,10.599,125.592,37.901,61.389,20.125,25.516,13.075,13.685,48.685,51.545,46.061,18.78,70.42
254,52.924,12.985,48.343,63.257,11.404,77.385,590.823,53.729,3057.691,10.418,10.827,14.393,10.818,180.915,50.133,51.263,19.334,22.165,11.921,15.434,44.509,41.525,38.016,21.068,87.599
255,50.083,11.961,41.088,66.802,10.388,60.133,1126.533,103.127,3525.87,9.077,12.183,13.967,11.722,324.694,69.698,48.696,18.735,20.822,12.564,17.478,49.28,32.655,31.27,23.641,107.923
256,45.3,11.453,43.177,66.387,10.03,56.076,1871.041,179.94,4461.389,8.835,13.582,14.921,12.897,562.544,95.754,53.427,17.869,21.355,14.487,19.103,63.956,25.624,26.491,25.276,125.748
257,39.912,10.883,55.056,61.822,9.757,64.345,2658.226,267.657,5897.183,8.797,14.382,15.953,13.694,847.624,123.542,63.585,16.666,22.599,16.521,19.605,83.895,20.585,23.312,25.081,135.04
258,35.688,10.11,72.87,54.766,9.437,79.154,3255.503,340.949,7415.835,8.872,14.201,16.598,13.647,1095.105,145.444,72.971,16.249,23.505,17.739,18.721,100.462,18.4,21.114,23.293,132.214
259,34.816,9.496,93.501,50.328,9.501,93.751,3471.053,376.281,8454.647,10.014,13.161,18.052,12.759,1220.482,154.024,74.361,18.531,23.908,17.89,16.808,106.247,20.899,19.871,21.086,117.846
260,40.183,9.67,122.16,55.138,10.852,113.784,3240.621,361.525,8577.891,13.083,11.801,21.813,11.509,1174.102,145.525,70.099,25.027,24.068,17.233,14.596,105.135,31.528,19.877,19.888,96.221
