itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
1606,2.194,0.714,2.933,2.532,0.696,2.411,0.464,1.599,1.369,1.024,0.382,1.443,0.406,0.206,0.554,0.931,1.08,0.532,0.651,0.49,2.985,1.815,0.91,1.444,0.687
1607,2.217,0.65,2.781,2.427,0.668,2.122,0.506,1.63,1.229,0.942,0.368,1.333,0.374,0.188,0.516,0.845,1.18,0.574,0.665,0.461,2.57,1.572,1.069,1.529,0.674
1608,2.169,0.599,2.555,2.352,0.648,1.869,0.55,1.522,1.027,0.918,0.354,1.194,0.346,0.197,0.493,0.889,1.246,0.702,0.67,0.437,2.023,1.501,1.281,1.527,0.689
1609,2.069,0.569,2.339,2.287,0.638,1.718,0.595,1.309,0.981,0.968,0.344,1.064,0.33,0.234,0.488,0.972,1.232,0.908,0.661,0.43,1.462,1.508,1.558,1.461,0.729
1610,1.948,0.555,2.172,2.219,0.64,1.654,0.64,1.056,0.973,1.069,0.337,0.982,0.325,0.286,0.495,1.12,1.146,1.157,0.637,0.443,0.97,1.55,1.881,1.37,0.771
1611,1.831,0.555,2.005,2.123,0.659,1.6,0.685,0.846,1.085,1.185,0.332,0.987,0.331,0.342,0.509,1.189,1.028,1.387,0.605,0.471,0.645,1.576,2.195,1.293,0.791
1612,1.737,0.577,2.016,1.986,0.705,1.687,0.735,0.744,1.221,1.287,0.332,1.097,0.347,0.397,0.529,1.17,0.926,1.546,0.582,0.503,0.481,1.539,2.441,1.263,0.775
1613,1.658,0.636,2.192,1.818,0.79,1.817,0.788,0.775,1.299,1.353,0.341,1.288,0.369,0.457,0.557,1.102,0.858,1.588,0.587,0.53,0.503,1.416,2.569,1.287,0.736
1614,1.57,0.729,2.596,1.636,0.904,2.113,0.831,0.912,1.367,1.382,0.358,1.516,0.394,0.525,0.593,0.911,0.818,1.514,0.621,0.55,0.672,1.212,2.566,1.344,0.699
1615,1.446,0.839,3.17,1.459,1.021,2.477,0.848,1.091,1.354,1.376,0.382,1.711,0.418,0.599,0.638,0.795,0.779,1.345,0.665,0.561,0.951,0.969,2.464,1.404,0.688
1616,1.303,0.936,3.628,1.333,1.107,2.793,0.839,1.242,1.269,1.351,0.41,1.824,0.437,0.666,0.684,0.652,0.753,1.139,0.7,0.562,1.313,0.783,2.324,1.443,0.712
1617,1.224,0.995,3.952,1.36,1.14,3.039,0.835,1.316,1.135,1.311,0.439,1.838,0.457,0.699,0.721,0.614,0.851,0.949,0.708,0.555,1.683,0.793,2.194,1.452,0.761
1618,1.307,1.001,3.899,1.628,1.118,3.046,0.896,1.306,0.945,1.261,0.47,1.78,0.481,0.684,0.743,0.594,1.247,0.803,0.688,0.542,1.962,1.125,2.094,1.43,0.812
1619,1.596,0.954,3.552,2.132,1.05,2.872,1.059,1.24,0.778,1.21,0.502,1.703,0.512,0.631,0.744,0.601,2.05,0.711,0.65,0.523,2.061,1.799,2.018,1.37,0.838
1620,2.054,0.859,2.903,2.764,0.949,2.449,1.303,1.154,0.643,1.185,0.53,1.675,0.544,0.577,0.731,0.593,3.182,0.672,0.609,0.502,1.949,2.686,1.97,1.265,0.824
1621,2.556,0.736,2.161,3.351,0.832,1.961,1.556,1.078,0.582,1.225,0.551,1.742,0.571,0.57,0.714,0.586,4.371,0.683,0.575,0.484,1.72,3.537,1.975,1.118,0.777
1622,2.931,0.618,1.54,3.695,0.727,1.53,1.719,1.018,0.593,1.354,0.561,1.911,0.587,0.64,0.699,0.627,5.249,0.738,0.546,0.472,1.461,4.07,2.073,0.953,0.719
1623,3.053,0.526,1.165,3.684,0.648,1.306,1.716,0.962,0.646,1.542,0.56,2.129,0.592,0.775,0.688,0.698,5.51,0.807,0.518,0.469,1.285,4.107,2.25,0.798,0.669
1624,2.9,0.466,1.116,3.336,0.597,1.35,1.54,0.889,0.74,1.725,0.551,2.319,0.592,0.927,0.682,0.826,5.078,0.862,0.487,0.474,1.236,3.657,2.459,0.681,0.641
1625,2.56,0.434,1.327,2.81,0.573,1.655,1.246,0.788,0.82,1.847,0.543,2.43,0.592,1.044,0.68,0.97,4.14,0.881,0.454,0.487,1.296,2.919,2.646,0.617,0.64
