itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
821,243.295,6.987,264.821,252.937,5.326,261.036,151.239,6.573,177.657,2.325,8.887,1.93,10.754,3.163,23.481,282.873,267.374,3.741,6.575,30.286,276.606,267.612,2.761,5.703,7.565
822,254.032,7.288,276.735,259.133,5.987,263.825,161.862,7.7,188.255,3.176,8.36,1.983,11.303,3.171,22.687,271.471,260.683,3.943,8.068,31.329,269.51,263.422,3.707,6.235,7.693
823,264.304,7.244,288.244,263.242,6.597,266.797,170.795,9.17,195.614,3.83,8.108,2.033,11.776,3.23,22.715,261.051,254.627,4.0,10.002,32.433,263.1,258.46,4.636,7.122,7.503
824,272.356,6.861,297.211,265.26,6.865,270.555,175.007,10.517,198.001,4.088,8.251,2.035,12.2,3.345,23.88,252.714,248.642,3.919,11.805,33.77,257.718,252.848,5.257,8.292,6.976
825,277.318,6.252,302.399,265.935,6.673,275.408,173.008,11.351,194.777,3.878,8.716,1.924,12.551,3.51,25.965,247.398,242.619,3.727,12.916,35.258,254.092,247.314,5.366,9.544,6.248
826,279.218,5.606,303.8,265.9,6.188,280.92,165.62,11.639,186.828,3.32,9.28,1.676,12.757,3.764,28.28,245.304,237.291,3.506,13.042,36.569,252.716,243.037,4.957,10.628,5.556
827,278.659,5.086,301.81,265.076,5.759,285.582,155.983,11.764,175.926,2.646,9.675,1.341,12.754,4.149,29.965,246.006,234.079,3.328,12.311,37.303,253.933,241.411,4.224,11.284,5.129
828,276.516,4.767,296.748,263.239,5.726,287.746,147.193,12.268,164.329,2.088,9.677,1.062,12.512,4.692,30.246,248.01,234.266,3.269,11.175,37.086,257.257,243.24,3.46,11.334,5.074
829,273.56,4.658,289.275,259.903,6.195,285.933,142.351,13.545,154.609,1.775,9.22,0.983,12.024,5.369,28.802,250.297,238.251,3.347,10.169,35.71,261.914,248.404,2.949,10.763,5.329
830,269.884,4.771,280.429,254.816,6.999,279.997,142.858,15.584,148.97,1.692,8.409,1.223,11.307,6.048,25.883,252.994,245.211,3.515,9.619,33.207,267.504,255.848,2.883,9.773,5.725
831,265.173,5.172,271.54,248.318,7.815,271.571,147.521,18.073,148.846,1.738,7.48,1.782,10.4,6.471,22.191,257.166,253.516,3.637,9.525,29.837,273.872,264.02,3.255,8.679,6.092
832,259.416,5.892,264.065,241.876,8.319,263.197,153.772,20.573,154.747,1.813,6.682,2.522,9.356,6.451,18.566,264.111,261.377,3.612,9.697,25.973,280.763,271.446,3.883,7.763,6.299
833,252.725,6.85,259.101,237.049,8.337,257.078,158.635,22.674,165.568,1.861,6.161,3.219,8.238,5.949,15.654,274.296,267.333,3.428,9.942,22.031,287.866,276.962,4.521,7.193,6.279
834,245.683,7.858,256.79,235.148,7.901,254.199,160.417,24.05,178.095,1.872,5.917,3.656,7.16,5.076,13.705,286.738,271.202,3.174,10.13,18.449,294.397,279.872,4.918,6.997,6.066
835,239.105,8.686,255.98,236.285,7.212,254.065,159.67,24.564,188.726,1.864,5.86,3.723,6.283,4.05,12.638,298.968,273.668,2.97,10.221,15.637,299.352,280.088,4.908,7.095,5.762
836,233.978,9.131,254.943,239.354,6.543,255.478,157.967,24.225,194.719,1.849,5.89,3.445,5.747,3.123,12.233,307.822,275.322,2.859,10.245,13.86,301.684,277.78,4.462,7.309,5.469
837,230.745,9.091,252.346,242.66,6.134,256.976,157.048,23.123,195.033,1.838,5.95,2.954,5.616,2.489,12.331,311.171,276.23,2.836,10.217,13.207,300.977,273.676,3.714,7.405,5.231
838,229.058,8.626,248.193,244.638,6.134,257.524,157.712,21.441,190.891,1.898,6.031,2.402,5.859,2.233,12.902,308.683,275.843,2.889,10.123,13.614,297.506,268.635,2.898,7.247,5.039
839,227.769,7.916,243.559,244.26,6.527,256.748,159.973,19.445,184.362,2.097,6.154,1.927,6.363,2.319,13.919,301.629,273.307,3.026,9.9,14.891,292.066,263.466,2.311,6.895,4.89
840,225.803,7.178,239.67,241.597,7.107,254.833,163.056,17.426,177.331,2.469,6.343,1.616,6.965,2.613,15.204,291.812,268.096,3.294,9.486,16.711,285.45,258.791,2.154,6.566,4.84
841,222.396,6.583,237.005,237.527,7.583,252.198,165.53,15.704,171.052,2.941,6.586,1.46,7.513,2.93,16.443,280.498,260.402,3.705,8.894,18.684,278.204,255.148,2.431,6.534,4.96
842,217.428,6.195,235.28,233.106,7.703,249.765,165.6,14.483,166.122,3.413,6.83,1.433,7.883,3.187,17.28,268.576,251.534,4.212,8.168,20.395,270.888,252.829,2.988,6.925,5.261
843,211.743,5.962,233.333,229.425,7.358,248.691,162.645,13.681,161.292,3.787,6.978,1.497,7.976,3.4,17.394,256.672,243.25,4.713,7.339,21.396,264.59,251.593,3.593,7.619,5.648
844,206.914,5.77,230.167,227.444,6.621,249.69,157.251,13.009,155.973,4.031,6.914,1.648,7.738,3.685,16.616,245.742,236.866,5.125,6.432,21.369,260.939,251.058,4.022,8.295,5.966
845,204.221,5.56,225.175,227.581,5.755,252.66,150.697,12.256,149.662,4.24,6.554,1.941,7.2,4.275,15.002,237.37,233.03,5.424,5.588,20.328,261.536,251.165,4.171,8.617,6.123
846,204.43,5.378,219.11,229.585,5.112,256.582,144.371,11.47,143.532,4.54,5.927,2.352,6.481,5.312,12.866,233.294,231.769,5.634,4.975,18.639,266.6,251.99,4.007,8.334,6.152
